text,id
часто безотказный страсть здравствуй менять краска счастие день ты опасность тень прекрасный песня место мой твой сердце баррикада пресный вместе вместе это счастие душа лететь лужа апрель простудить твой смертельный оружие видимо убить душа лететь лужа апрель простудить твой смертельный оружие видимо убить безотказный страсть простить холодный дождь откудато возникнуть идти зонт рука взять давать вернуться хотя восемь город стих нота стих час дремота настигнуть здравствуй здравствуй это счастие душа лететь лужа апрель простудить твой смертельный оружие видимо убить душа лететь лужа апрель простудить твой смертельный оружие видимо убить простить такой чувство незаметно оба грустить это твой жанр это твой стиль твой оружие против мой сила город стих нота стих час дремота настигнуть здравствуй здравствуй это счастие душа лететь лужа апрель простудить твой смертельный оружие видимо убить душа лететь лужа апрель простудить твой смертельный оружие видимо убить душа лететь лужа апрель простудить твой смертельный оружие видимо убить душа лететь лужа апрель простудить твой смертельный оружие видимо убить видимо видимо убить видимо убить видимо убить ,76
ночь лунный свет окно океан вверх он плыть огонь лететь лететь кемтый вслед ты один любимый родный быть я быть я самый хороший земля унести высоко бояться ты свободно легко веко ночь свой секрет таить рисовать сон мой лишь ты гдеть ждать якорь корабль любовь любимый родный быть я быть я самый хороший земля унести высоко бояться ты свободно легко веко любимый родный быть я быть я самый хороший земля унести высоко бояться ты свободно легко веко ,77
сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал её утро обычно 22 час запрыгнуть лабутена успеть накраситься закрыть глаз улыбаться жить каждый вечер пятница один улыбка разбивать сердце просто любить засыпать танцевать один закрыть глаз улыбаться смотреть она это нравиться сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал смока айза мейкап новый ролликс рука убегать свой проблема каблук закрыть глаз улыбаться жить каждый вечер пятница подруга разбежаться танцполый просто любить засыпать танцевать один закрыть глаз улыбаться смотреть она это нравиться сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал сумасшедший танцевать утро петь шалалалал ,78
пиопиопион дарить новый знакомый питать слабость хотеть сцапать взгляд патрон сильвестр сталлоно убить наповал застрелить насмерть мама простить химия мальчик мама простить химия мальчик знакомый симптом голова омут питать ласковость это грубый лапа пиопиопион б хотеть попробовать губа вкус мякоть самый красный маковый мама простить химия мальчик мама простить химия мальчик ,79
сухой корм дог снова дорога дворник месть двор малыш школа пить йогурт худой ножка белый платье спешить йог всё свой череда дореми который жить менять изнутри надеяться пока спать видеть сон наяву спасибо господь бог ты случай штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет голос проспект молчать нажать кнопка вовсе звук отключить пока рычать мотор сонный таксист бурчать чёмтый свой просто ждать звонок телефон укромный будка город поредеть край край сто тёплый звучать гудок честный слово скучать родный штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет ,80
час неизбежный рассвет прийти весна ветер я прибыть верность женский быть один хранить прямота сила верный птица вздрогнуть край один утратить рай гордость покорность два нить крепко сплести узор звёздный бездонность обнять плечо нежно слово любовь разлука долгий прощение век сей пора открыть глаз навстречу солнце понять вернуться кипельный цветение мудрость прозрение открыто улыбнуться зло бытие легко очнуться белый птица песня спеть напеть небо край гордость покорность два нить крепко сплести узор звёздный бездонность обнять плечо нежно слово любовь разлука долгий прощение век сей пора звёздный бездонность обнять плечо нежно слово любовь разлука долгий прощение век сей пора ,81
принимать пить вино ночь бросать тоска огонь голос отгонять прочь счастие боль боль бой довольный дать пять искать дорога дать пять ждать рассеяться ночь дать пять мир поделить тысяча нога дать пять просто хотеть точить точить дать пять дать пять дать пять дать пять дать пять дать пять дать пять дать пять время знать время чтоть менять девочка тонкий платье просто должный танцевать помнить боль знать пароль боль бой дать пять искать дорога дать пять ждать рассеяться ночь дать пять мир поделить тысяча нога дать пять просто хотеть точить точить дать пять дать пять дать пять дать пять дать пять дать пять дать пять дать пять это знак читать научиться сила жест число стать причина заново встать остаться сила впереди большой кино это тизер это вызов спрячь коготь дать 5 тигр счастие боль боль бой довольный дать пять искать дорога дать пять ждать рассеяться ночь дать пять мир поделить тысяча нога дать пять просто хотеть точить точить дать пять дать пять дать пять дать пять дать пять дать пять дать пять дать пять ,82
тихо таять день твой рука дождь крыша ты хотеть рассказать слышать рисовать свой мечта ты милый увы небо плакать еле слышный чужой знать выйти солнце видеть чужой любить ненавидеть вернуть обратно наш день наш встреча верить вдвоём время лечить нарисовать мой мечта ты милый увы небо плакать еле слышный чужой знать выйти солнце видеть чужой любить ненавидеть небо плакать еле слышный чужой знать выйти солнце видеть чужой любить ненавидеть ,83
зеркало разбитый мост дотла квит сон ходить край пропасть тишина сходить ум душа огонь душа война слепой любовь гордость сумасшедший вслед босиком стекло больно больно бег бег сумасшедший вслед раскалить огонь рана соль бег мочь всё забыть мечта укрыться просто жить раствориться город любовь табу веский пронзить звонок усвоить урок вновь бег бег сумасшедший вслед босиком стекло больно больно бег бег сумасшедший вслед раскалить огонь рана соль бег мочь сумасшедший вслед босиком стекло больно больно бег бег сумасшедший вслед раскалить огонь рана соль бег мочь ,84
холодное сердце согреть рука быть рядом ночь день мы помешать минута прощание встреча ты нужный дыхание знать сложно принять образ жизнь святой предел эгоизм постоянный разъезд движение несмотря наш ты притяжение ты нужный уверенный хотеть рядом запастись терпение нужный тот единственный мой дом возвращаться спокойный знать уважать мой закон ждать провожать поезд перон молиться ночь скучать столько сколько обидеть столько прощать я сложно лёгкий готовый держаться крепкий пронести наш любовь сам смерть тот который нужный ребёнок холодное сердце согреть рука быть рядом ночь день мы помешать минута прощание ,85
одиночество одиночество каменный леди ледяной сказка вместо сердце камень вместо чувство маска больно всё равно одинокий кошка вольный дикий зверь плакать никто верить больно всё равно одиночествосволочь одиночество одиночествоскука одиночество чувствовать сердце чувствовать рука рука рука сам решить одиночество тишина подруга одиночество б согрешить одиночествомука мука мука одиночество су одиночество су одиночество су одиночество су объятие страсть укрощать львица знать хотеть хотеть покориться ты проиграть игра рваться клетка чувство желание надоесть мёрзнуть царство ожидание один стать её судьба одиночествосволочь одиночество одиночествоскука одиночество чувствовать сердце чувствовать рука рука рука сам решить одиночество тишина подруга одиночество б согрешить одиночествомука мука мука одиночество су одиночество су одиночество су одиночество су одиночество су 86 ,86
плакать девочка ноутбук чужой дача друг подруга завтра пересдача тихо плакать твиттер двойной бифитер неправильный уравнение глагол неправильно неправильный письмо отправить некстати напомнить неправильно вовремя знать уметь остаться детство причесаться одеться раздеться раздеться сразу понять отказ отказ сразу быть волна экстаз какой экстаз влипнуть глупый сказать мать отец проехать хватить друг сколько звать дружбанить залочить забанить игнора жёсткий лимитед друг реальный друг простить любовь выдумать знать пока маленький знать нужный завтра гора война почему тяжело дышать почему рваться твой душа словно стрела отравить мысль твой неотправленный письмо любовь выдума знать пока маленький знать нужный завтра гора война почему тяжело дышать почему рваться твой душа отравить мысль твой неотправленный письмо дом балкон проспект внизу макдональдс реальный невесомость секунда внутри ещё автобус поезд давить совесть давить жалость остаться всё смешаться сперва сложиться сломаться такой малость встретить старость ночной полёт прекрасный вид заслужить ретвит перейти автопилот ручной режим б прилететь помощь джина палец складывать буква просто кукла кукла твой месседж это утром самый первый самый ранний беречься свой желание любовь выдумать знать пока маленький знать нужный завтра быть один почему тяжело дышать почему рваться твой душа словно стрела отравить мысль твой неотправленный письмо любовь выдумать знать пока маленький знать нужный завтра гора война почему тяжело дышать почему рваться твой душа словно стрела отравить мысль твой неотправленный письмо джина джина джина джина джина джина джина джина ,87
crazy crazy crazy nights конец вода танец вуд шептать любить гертереть звезда шальной вечер утро трудный пройти год слово забыться картинка вновь всплыть какбудтый ниоткуда пусть песок сохранить след память врезаться маршрут мы врать врать новостной сводка снова почта фотка далёкий троп город послать жёжёжёсткий игнора точка моральный облик ставить прочерк хотеть хотеть навсегда запомнить сумасшедший ночь ктоть пьяный ктоть озаботить коготь секс ктоть просто дружить весь нужно любовь большой ловить срочно сумасшедший ночь ктоть жечь ктоть обесточить часовой пояс затянуть тугой закружить дело город вспомнить сумасшедший ночь crazy crazy crazy nights притяжение держать нога знать путь такой странный сожаление упор расстреливать время lets go lets go шуметь море гулять студент абориген жрать галлюциноген всё это вспомниться средь зимний стужа бетонный стена пять ниже нуль это лишь пока человек фото глаз all inclusive ром текилла скотч сразу продавать почка хотеть хотеть навсегда запомнить сумасшедший ночь ктоть пьяный ктоть озаботить коготь секс ктоть просто дружить весь нужно любовь большой ловить срочно сумасшедший ночь ктоть жечь ктоть обесточить часовой пояс затянуть тугой закружить дело город вспомнить сумасшедший ночь привет съездить отлично такой приличный вечно привычно этичный лезть личный этично ага ага нормально отель коктейль пальма новый год испания знать это едва огонь многоэтажный тоска разрезать сутки кусок быть помнить ослабить тиски хотеться собака газон главное гондола плыть повернуть выбирать свой маршрут сдаваться заморочка счёт жизнь любой быть ещё сумасшедший ночь ктоть пьяный ктоть озаботить коготь секс ктоть просто дружить весь нужно любовь большой ловить срочно сумасшедший ночь ктоть жечь ктоть обесточить часовой пояс затянуть тугой закружить дело город вспомнить сумасшедший ночь ,88
лететь пустота минута снова к навстречу хватать сердце мой печаль пробовать просто ждать время лечить мысль уносить вдаль касаться любимый губа день день ловить рассвет каждый лучик солнце мочь простить волновать это чудо представить сложно выдохнуть невозможно набрать высота это чувствовать любить нежно любить нежно я быть звезда увидеть стоить жизнь спрятать навсегда тихий слово счастливый ты достаточно мысль быть я день день ловить рассвет каждый лучик солнце мочь простить волновать это чудо представить сложно выдохнуть невозможно набрать высота это чувствовать любить нежно любить нежно я быть звезда ,89
знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего чувство закрыть глаз ладонь видеть плыть тонема вечный погоня словно антоним всё тот вроде вовсе писать строчка расставить точка время неумолимо верить познакомить март разлучить апрель подпустить слишком близко прощаться уйти поанглийски растоптать всё внутри стержень стерпеть сдержать пусть время рассудить вправе играть романтик правило ночь пятница сон вещий резать живой сердце дать трещина знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего всё хотеть простить сорить хэппи энд бывать каждый история пропустить говорить хотеть видеть жалкий зрелище мой друг я твой мой дело порядок твой надеяться время склеить разбитый осколок пройти путь долгий всё возвращаться это закон карма судьба ты разный план помнить верить слово клясться всё снег весна превратиться грязь стена мост построить спортзал перелёт гастроль стрелять спина выжить смотреть улыбаться ты афиша знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего знать сколько душа мой ран трещина разбитый сердце осколок увы любить нечего нечего нечего ,90
самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть источник textpesnicom триста тысяча час спина триста тысяча планета я устать создатель небо кружить каждый просыпаться рассвет неспроста вспоминать очень здорово всетаки жить самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть чтоть главное выйти мода согласно закон природа вгрызаться мир рыбапил оставаться лишь тонкий мы нить порусски упомнить поанглийски стать love источник textpesnicom самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть самый хороший день заходить вчера ночью ехать лень пробыть утро прийти пора собраться путь ладный быть ладный быть ,91
строка родить устать рука рифма приходить сам себя ночь тёмный твой дыхание давать ритм музыка цеплять сердце пока город спать новый песня старый тема звукоизоляция решить проблема сосед стена отбивать свой собственный битый любить музыка пока город спать видный друг друг любой точка зрение глаз сонный наблюдать ктоть молчать превращаться музыка пока город спать каждый миг рождать новый нота добавлять голос низкий частота шёпотом шёпотом думать быть пока пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать очень хотеться увидеть рассвет небо глаз тот кто знать ты голос забытый быть слышать пока город спать мой время замкнутый круг ктоть среди ночь проснуться старое сердце учащённо стучать знать музыка пока город спать вместе разный полюс мечта слово томный наполнять пространство орбита превращаться музыка пока город спать каждый миг пропитать боль система свет день ночь вновь перемена шёпотом шёпотом думать быть пока пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать пока город спать очень хотеться больно никто пока город спать пока город спать пока город спать пока город спать пока город спать очень хотеться больно никто пока город спать ,92
узнать слово словно вместе давно взлететь высоко небо вдыхать любовь сон закрывать глаз твой голос подхватить словно крыло быть целый вечность ты быть твой невеста быть ты вместе быть твой невеста быть ты вместе спрятать любовь среди этот дом асфальт босиком сам нарисовать верный сердце бояться коснуться рука твой глаз хотеть отражаться быть целый вечность ты быть твой невеста быть ты вместе быть твой невеста быть ты вместе быть твой невеста быть ты вместе быть твой невеста быть ты вместе ,93
посмотреть глаз понять слово знать рассказать сукулюбовь прошептать тишина имя твой простить слабость мой простить мой нежность любовь ревность смех слеза верность любить ты дышать жить смочь счастие рядом обнимать взгляд шептать любовь одеяло всевсе отдать целый мир бросить твой нога пусть музыка играть пусть перебивать сердце замирать такой бывать пусть музыка играть пусть перебивать сердце замирать такой бывать равно говорить спина хотеть ты откровенно ты остаток тон простить сказать знать любить любить твой рука твой взгляд твой губа твой дрожь поцелуй ты ум сходить это судьба благодарить молчать болтать ночь треснуть обнять прижать никуда отпустить пусть музыка играть пусть перебивать сердце замирать такой бывать пусть музыка играть пусть перебивать сердце замирать такой бывать пусть музыка играть пусть перебивать сердце замирать такой бывать пусть музыка играть пусть перебивать сердце замирать такой бывать ,94
мировой океан знать грамм сколько слеза рубашка твой потерять вытирать свой чужой помада заочно оправдать источник textpesnicom размытый стекло альбом память просто вдвоём счастливый пара объектив друг ненужный знакомый наш счастие давно стук измена тревожить твой плечо устать сильный сколько притворяться любимый твой плечо мой небо осадка твой плечо хотеть поплакать твой плечо устать сильный сколько притворяться любимый твой плечо мой небо осадка твой плечо хотеть поплакать хотеть поплакать устать сильный хотеть поплакать застирать забыть затереть вспомнить пускай пускай гдеть колит отдавать два половина ошибиться один показать сила источник textpesnicom любовь такой просить случайный человек счастливый осень капля небо счастие напиться петь душа продолжать молиться твой плечо устать сильный сколько притворяться любимый твой плечо мой небо осадка твой плечо хотеть поплакать твой плечо устать сильный сколько притворяться любимый твой плечо мой небо осадка твой плечо хотеть поплакать хотеть поплакать устать сильный хотеть поплакать твой плечо ,95
заплетать река коса утренний роса убегать молодой любовь знать заплетать река коса наа утренний роса знать случиться вскоре влюбиться ночью коса расплести свидание мамочка ночью коса расплести мама птица небо улетать выбрать выбрать выбрать выбрать выбрать выбрать выбрать твой родиться красивый счастливый твой родиться красивый любимый твой родиться красивый счастливый твой родиться красивый любимый делать знать стать мама другой ругать скоро стать мама заплетать река коса мама утренний роса родиться красивый счастливый твой родиться красивый любимый твой родиться красивый счастливый твой родиться красивый любимый ,96
мальчик сладкий сон найти кроватка быть нарта сильный мир твой яркий вырасти сказка покинуть отчий дом быть танцевать приподнять палец взгляд покорять стать добрый забывать горец мудрость побеждать грех мальчик глаз закрыть мальчик спать сладкий мальчик ты ,97
прислать хотя смайлик одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный позвонить 8 утро позвонить суббота воскресение понедельник звонок вторник просидеть прямо весь нерв накручивать почему звонить деньга любовь прислать хотя смайлик одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайлик одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайлик прислать хотя смайлик целый день телефон сидеть звонок смска просто навождение место находить это любовь увлечение накручивать почему звонить деньга любовь прислать хотя смайлик одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайлик одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайлик смайлик телефон прислать хотя смайлик смайлик прислать хотя смайликсмайлик звонить одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайликсмайлик звонить одинокий серебристый телефон смайлик улыбнуться быть точно знать ты нужный прислать хотя смайлик прислать хотя смайлик прислать хотя смайлик ,98
закружить листва забыть тот слово дарить горячий струна помнить молчать недолюбить короткий вечер душа застылый согреться нечего простить время всё лечить снова ты словно омут голова недолюбить короткий вечер душа застылый согреться нечего всё разбудить нечаянный встреча вновь прогнать тишина тронуть тонкий струна мотив забытый зазвучать сказать хотя слово молчать недолюбить короткий вечер душа застылый согреться нечего простить время всё лечить снова ты словно омут голова недолюбить короткий вечер душа застылый согреться нечего всё разбудить нечаянный встреча вновь недолюбить короткий вечер душа застылый согреться нечего простить время всё лечить снова ты словно омут голова недолюбить короткий вечер душа застылый согреться нечего всё разбудить нечаянный встреча вновь ,99
словно ребёнок разбежаться ты ты знать играть судьба поздний вечер светить окно горький луна горький луна ответить почему один сделать шаг навстречу любовь вокруг шуметь холодное дождь сделать шаг обещать вместе навсегда знать даваться жизнь встретить счастие свет твой любимый глаз колено быть молиться день ночь день ночь быть я бог просить помочь сделать шаг навстречу любовь вокруг шуметь холодное дождь сделать шаг обещать вместе навсегда сделать шаг обещать вместе навсегда сделать шаг навстречу сделать шаг навстречу любовь вокруг шуметь холодное дождь сделать шаг обещать вместе навсегда ,100
